id,name,info
11215,شقایق علی پور,
20934,محمدحسین بحرانی (1329),محمدحسین بحرانی متولد سال 1329، نویسنده، مترجم و جامعه شناس ایرانی می باشد.
15279,کاوه صدقی,کاوه صدقی زاده ۲۰ خرداد ۱۳۶۰ در تهران ، بازیکن هاکی اهل ایران است. او عناوین قهرمانی باشگاهی، استانی، کشوری و بین‌المللی زیادی در رشته‌های اسکیت، آمادگی جسمانی و تکواندو را در کارنامه خود دارد. در سال ۱۳۷۷ در رشته مهندسی معدن در دانشگاه آزاد واحد تهران جنوب پذیرفته شد و به تحصیل پرداخت. در سال ۱۳۸۲ مجدداً کنکور داد و در رشته مدیریت دانشگاه آزاد واحد تهران شمال قبول شد. او در حال حاضر ساکن تهران می‌باشد. او علاوه بر اسکیت، در تجارت هم موفق بوده‌است و مدیر عامل و گرداننده چندین شرکت بزرگ است. او توانسته است در سال ۱۳۹۰ قهرمان صنعت ورزش کشور شود. همچنین به جهت فعالیت‌های قهرمانی و توسعه ورزش همگانی موفق به کسب تقدیر نامه ملی از ریاست محترم جمهور در همان سال گردید. او در حال حاضر مشاور آکادمی کمیته ملی المپیک نیز می‌باشد. وی در بهمن سال 1396 عنوان قهرمان صنعت ورزش را کسب نمود .
10622,آیدا زنگ زرین,
15158,مسعود سپهر,مسعود سپهر متولد شهریور 1335 تهران، فارغ التحصیل کالج چاپ لندن 1356  انگلستان، کارشناس طراحی گرافیک  تایپوگرافیک و برنامه ریزی چاپ 1356، کارشناس ارشد ضریب 19  1372، دکترای حرفه ای (وزارت فرهنگ و آموزش عالی)، فارغ التحصیل دوره ی آموزش تکمیلی از مرکز آموزش اَپِل، پاریس  فرانسه، 1372 می باشد.
40320,بهنام محمدپناه,بهنام ‌محمدپناه نویسنده ایرانی متولد سال 1354 می باشد.
37888,زهرا محمودی,
27042,طیبه زندی پور,
12469,محمدرضا عبداللهی,محمدرضا عبداللهی متولد سال 1358، نویسنده ایرانی می باشد.
11783,کبری بابایی,کبری بابایی، نویسنده، شاعر، نمایشنامه‌نویس، فیلمنامه‌نویس و مربی متولد 1361  در تهران است و مدرک کارشناسی فیلمسازی دارد. شعرهای او درباره کودکان و نوجوانان و زندگی و احساسات و تجربه‌های آن‌هاست. از آثارش می‌توان به «ستاره‌ات گم شد»، «من آدم آهنی شدم»، «لباس غول گم شد»، «گاو سفید گاو سياه» و «شهری که راه افتاد» اشاره کرد.
3659,آرزو خلج مقیم,
44018,مائده اژدری,مائده اژدری مترجم ایرانی متولد سال 1372 می باشد.
13437,خسرو خرم,
48799,محمد اوستاد,محمد اوستاد مترجم ایرانی متولد سال 1368 می باشد.
14254,محمد عباس نژاد,
51220,محمدحسن پیروی,محمدحسن پیروی ، استاد دانشکده علوم شیمی و نفت گروه شیمی فیزیک و شیمی معدنی و کاتالیست دانشگاه شهید بهشتی است . او دارای مدرک دکتریشیمی طیف سنجی از فرانسه است.
15480,منوچهر کریم زاده,منوچهر کریم‌زاده نویسنده و تصویرگر ایرانی می باشد.
5328,الهام سادات افراز,دکتر الهام سادات افراز متولد سال 1354، دندان‌پزشک، مترجم و نویسنده حوزه روان‌شناسی می باشد.
33987,مصطفی نامداری منفرد,
16150,محمود حکیمی,محمود حکیمی (متولد ۱۳۲۳، تهران) یکی از نویسندگان و مترجمان پرکار ایرانی است. محمود حکیمی در سال ۱۳۲۳ در تهران متولد شد و پس از گذراندن تحصیلات ابتدایی و متوسطه، برای تحصیل دررشته زبان انگلیسی وارد دانشگاه تربیت معلم شد و پس از مدتی تدریس در مدارس تهران، برای ادامه تحصیل دررشته تعلیم و تربیت به انگلستان رفت و پس از دریافت درجه فوق لیسانس و بازگشت به ایران، به تدریس در مراکز تربیت معلم پرداخت. وی اکنون (۱۳۸۳) بازنشسته‌است و به کار مورد علاقه خود که همان تحقیق و تألیف درزمینه ادبیات معاصر انقلابی ایران و تاریخ تمدن است، می‌پردازد. محمود حکیمی از روزگار تحصیل به ادبیات فارسی و تاریخ تمدن علاقه داشت و با این گرایش به مطالعه آزاد می‌پرداخت.محمود حکیمی سال‌ها در مدارس تهران به عنوان معلم زبان انگلیسی کار کرده، و پس از بازگشت از انگلستان به عنوان مدرس تعلیم و تربیت در مراکز تربیت معلم به تدریس اشتغال داشته و اکنون نیز مدتی است بازنشسته شده و به تحقیق و تألیف می‌پردازد. مطالعه، تحقیق و تألیف و سرودن اشعاری با مضمون ادبیات معاصر و انقلابی ایران و تألیف کتبی پیرامون تاریخ تمدن از کارهای روزمره محمود حکیمی است.
42121,فرشید عطایی,فرشید عطایی نویسنده و مترجم ایرانی متولد سال 1354 می باشد.
13931,نصرالله کسرائیان,نصرالله کسرائیان (۱۳۲۳ در خرم‌آباد، لرستان) عکاس (توریستی) ایرانی است. نصرالله کسراییان در سال ۱۳۲۳ در خرم‌آباد به دنیا آمد. پدرش کتابفروشی داشت. از سال ۱۳۴۵ عکاسی را آغاز کرد. فارغ‌التحصیل رشته حقوق از دانشگاه تهران است. او به مدت چهار سال از سال۱۳۵۰ تا ۱۳۵۴ زندانی سیاسی بود.کسرائیان با زیبا عرشی ازدواج کرده و دارای ۲ فرزند است. وی هم‌اکنون ساکن تهران است. کسرائیان با سفر به نقاط مختلف ایران و عکس‌برداری توریستی آن‌ها را در مجموعه‌هایی مختلف منتشر کرده‌است. برخی از آثار وی عبارت است از مجموعه عشایر ایران و کتاب تخت جمشید که با همکاری مهرداد بهار جمع‌آوری شده‌است. کسرائیان همچنین در مجله ژنو نیز فعالیت می‌کند.
52973,خاطره ظهرابی,خاطره ظهرابی مترجم ایرانی متولد سال 1363 می باشد.
12544,منصوره حسینی,منصوره حسینی مترجم ایرانی متولد سال 1345 می باشد.
32625,نرجس توحیدی فر,
55798,وحید شمشیریان,وحید شمشیریان متولد 22 اردیبهشت 1360 و دکتری پژوهش هنر دانشگاه تربیت مدرس است.
37375,احمد معتمد,دکتر احمد معتمد متولد سال 1314، استاد بازنشسته دانشکده زمین شناسی پردیس علوم دانشگاه تهران می باشد.
11938,شهاب نادری مقدم,شهاب نادری مقدم (متولد سال۱۳۵۹) شاعر، تهیه کننده برنامه های سلام صبح بخیر/راه شب/خانه و خانواده/پلاک۸ می باشد.
46904,نیلوفر شهدوست,نیلوفر شهدوست متولد 1368 است.
40178,محمد خالقی,
49687,نادر نظام تهرانی,نادر نظام تهرانی متولد 1311 ، ادیب ، شاعر ، ناقد و استاد بازنشته گروه زبان و ادبیات عربی دانشگاه علامه طباطبایی است.
45625,مهدی علی نژاد,مهدی علی نژاد مترجم ایرانی متولد سال 1362 می باشد.
46917,مهدی معین,مهدی معین متولد 1360 است.
13891,علیرضا عابدین,دکترعلیرضا عابدین متولد سال 1339، روانشناس و روان‌درمانگر ایرانی می باشد.
66659,فریدون نیکبخت,فریدون نیکبخت مترجم ایرانی متولد سال 1328 می باشد.
23088,داود معنوی پور,
46808,علی مریخ نژاد اصل,علی مریخ نژاد اصل مترجم ایرانی متولد سال 1368 می باشد.
46916,سعید مقدسی,سعید مقدسی متولد 1355یک دانش آموخته کارآفرینی و آشنا با مدیریت پروژه ، عاشق استراتژی های بازاریابی مخصوصا دیجیتال است.
2640,مهدی صداقت پیام,دکتر مهدی صداقت پیام، پژوهشگر، مترجم، نویسنده، در سال ۱۳۸۴ رمان زمان لرزه از کرت وونه گات را ترجمه و منتشر کرد که با استقبال مخاطبان روبرو شد و تا سال ۱۳۸۹ چهار بار تجدید چاپ شد. نخستین رمان او با عنوان راز سکوت یا هملت به روایت خواهر شکسپیر در سال ۱۳۸۸ منتشر شد. او در همان سال برای تحصیل در دوره ی دکترای ادبیات الکترونیک عازم نیوزیلند شد و دکترای خود را از دانشگاه ویکتوریای ولینگتون دریافت کرد . صداقت پیام پس از بازگشت به کشور عضو هیئت علمی پژوهشکده تحقیق و توسعه ی سازمان سمت شد و هم زمان در دانشگاه تهران و دانشگاه آزاد واحد علوم و تحقیقات تدریس می کند.
45254,م ع چپرا,محمد عمر چاپرا یک اقتصاددان پاکستانی-سعودی است. از نوامبر 1999، او به عنوان مشاور در موسسه تحقیقات و آموزش اسلامی بانک توسعه اسلامی در جده، عربستان سعودی خدمت می کند.
16152,محمد دشتی,محمد دشتی مترجم ایرانی متولد 1330 و وفات سال 1380 می باشد.
40669,پوریا گل شناس,پوریا گل شناس مترجم ایرانی متولد سال 1371 می باشد.
3532,حسین اعرابی,
10351,غلامرضا رشیدی,غلامرضا رشیدی متولد سال 1338 ، مترجم و نویسنده ی ایرانی می باشد.
13422,پریا پورمند,
31854,علی اکبر مظاهری,علی اکبر مظاهری اصفهانی درچهارم فروردین1337هجری شمسی در شهر تیران از استان اصفهان میلاد یافت. پدر و مادر او متدین بودند و از فامیل مظاهری ها؛ منسوب به جناب حبیب بن مظاهر. شجره نامه انتسابشان به آن جناب، موجود است. فضای دینی خانواده، شوق به اسلام و گرایش به علوم اسلامی را در جان او پرورش داد، تا آن که پس از فرازها و فرودهایی، به حوزه علمیه درآمد و به دریافت دانش های دینی پرداخت و همراه با فراگیری علوم حوزوی، در قلمروهای مسائل اجتماعی، روان شناسی، جوانان، وخانواده، مطالعاتی پیگیر و علاقه مندانه داشت و نیز به تدریس و تبلیغ معارف اسلامی و مشاوره اقدام کرد. وی در عرصه تبلیغ، بیش ازهمه، به نویسندگی و نوشتن علاقه داشت و فرهنگ مکتوب را مؤثرتر و ماندگارتر می دانست. از این رو، همواره خواندن را با نوشتن همراه می کرد. او تا اکنون بیش از بیست اثر، در موضوع های گوناگون، نوشته است و اکنون، پس از گذراندن مراحل دانش های حوزوی درحوزه علمیه قم، به تحقیق، نوشتن، تدریس، سخنرانی، و مشاوره، مشغول است.
27466,شکوه نوابی نژاد,شکوه نوابی نژاد (زاده ۱۳۲۵) چهره ماندگار ۱۳۸۷ (همایش هفتم) و متخصص در رشته مشاوره روانشناسی می‌باشد. وی تألیف و ترجمه ۲۹ عنوان کتاب را در کارنامه خود دارد و از وی با عنوان «مادر مشاوره ایران» یاد می‌شود. وی بعد از اتمام دبستان در مدرسه «مهرگان»، در دبیرستان آرام شروع به تحصیل می‌کند. وی در دانشگاه بدر دو رشته زبان انگلیسی و حقوق تحصیل می‌کند و سپس بعد از اخذ لیسانس به دانشگاه آمریکایی بیروت می‌رود. در حوزه آموزش سال هاست که نوابی نژاد فعالیت‌هایش را بر مقاطع مختلف و تحصیلات تکمیلی، دکترا و فوق لیسانس دروس تخصصی مشاوره متمرکز کرده‌است. حوزه پژوهشی او نیز شامل چندین تحقیق ملی و کشوری بوده‌است. از جمله تحقیقات ملی او «بررسی وضعیت فرهنگی اجتماعی زنان در جمهوری اسلامی ایران» است که در سال ۸۱ به اتمام رسید و سفارشی از طرف شورای فرهنگی اجتماعی زنان (وابسته به شورای ملی انقلاب فرهنگی) به او بود. دکتر نوابی نژاد دو دوره ریاست شبکه سازمان‌های غیردولتی زنان را برعهده داشته. نوابی نژاد که تاکنون سمت‌های مختلفی را برعهده داشته و دارد هم‌اکنون عضو هیئت امنای دانشگاه خوارزمی است.
7464,سعید ایمانی,
28441,فاطمه میری,
34311,فروزان کثیری,فروزان کثیری مترجم ایرانی متولد سال 1340 می باشد.
4276,الهام بهرامی راد,
31358,محمد آرش رمضانی,موسس و عضو هیيت علمی آنستیو هیجان مدار بهسا
14140,علی اصغر میرزایی,علی‌اصغر میرزایی متولد سال 1358، نویسنده ایرانی می باشد.
31359,زهرا توکلی,روانشناس بالینی و عضو هیيت علمی آنستیو هیجان مدار ایران بهسا
39423,مهدی صابری فیروزی,مهدی صابری فیروزی مترجم ایرانی متولد سال 1338 می باشد.
68543,زهرا مجیدی پور,
51643,محسن بهرامی,دکتر محسن بهرامی در سال 1333 در شهر خمین بدنیا آمد.تحصیلات دانشگاهی خود را در رشته مهندسی مکانیک در دانشگاه پلی تکنیک(امیر کبیر فعلی) شروع کرد و موفق شد مدرک همان رشته را از دانشگاه ایالتی اورگان آمریکا در سال 1361 اخذ نماید.ایشان هم اکنون عضو هیئت علمی و استاد تمام دانشگاه صنعتی امیر کبیر می باشد.گروه : فنی و مهندسی رشته : مهندسی مکانیک تحصیلات رسمی و حرفه ای : تحصیلات رسمی و حرفه ای محسن بهرامی به ترتیب زیر است: - کارشناسی مکانیک از دانشگاه پلی تکنیک(امیر کبیر فعلی) در سال 1354 - کارشناسی ارشد رشته مکانیک از دانشگاه ایالتی اورگان آمریکا در سال 1356 - دکترای رشته مکانیک از دانشگاه ایالتی اورگان آمریکا در سال 1361مشاغل و سمتهای مورد تصدی : مشاغل و سمتهای اداری و مورد تصدی محسن بهرامی به قرار زیر است: رئیس بودجه،موسسه تحقیقاتی هوا و فضا،وزارت علوم فناوری و تحقیقات - رئیس بودجه،مرکز تحقیقات تکنولوژی نوین،دانشگاه امیر کبیر - معاون پژوهشی وزارت علوم - عضو کمیته صنعت،کنسولگری پژوهشی - رئیس کمیته تکنولوژی نوین،کنسولگری پژوهشی - مشاور پژوهشی،رئیس سازمان هوانوردی غیر نظامی - هماهنگ کننده بودجه اتوماسیون دربافیک،دانشگاه امیر کبیر - انجمن مهندسین،سن هوزه آمریکا - مهندس پژوهشی کالیفرنیا آمریکا - بورس تحصیلی (دوره ای)موسسه هوانوردی و فضانوردی آمریکا - عضو برنامه ریز کمیته ،پژوه هزاره - عضو انجمن مهندسین مکانیک آمریکا - عضو تخصصی ،انجمن جهان آینده - عضو موسسه بین المللی قوامین فضا - عضو سرمایه گذار و منشی انجمن هواو فضای ایران - عضو سرمایه گذار انجمن مدیریت تکنولوژی ایران
26185,محمدباقر کمره ای پژوهش,محمّدباقر کَمَره‌ای خُمینی (۱۲۸۴ش-۱۳۷۴ش) عالم شیعی قرن چهاردهم قمری، نویسنده و مترجم کتاب‌ها و مقالات متعددی بود. وی تحصیلات خود را در قم و نجف نزد علمایی همچون شیخ عبدالکریم حائری، سید ابوالحسن اصفهانی، میرزای نائینی و آقا ضیاء عراقی گذراند. وی پس از بازگشت به ایران عمده فعالیت خود را به تألیف و ترجمه گذراند و در دهه‌های ۲۰ و ۳۰ شمسی در حدود ۵۰ اثر از خود به جای گذاشت. محمدباقر کمره‌ای از نویسندگان مجله آیین اسلام بود و تشکلی به نام «هیئت روحانی منتظم» را تاسیس کرد. مدفن وی در حرم عبدالعظیم حسنی است.
23418,نسرین پروینی,
38141,علی تقی زاده هرات,علي تقي‌زاده هرات (1351)
5956,میترا رفیعی,میترا رفیعی متولد سال 1368، نویسنده ایرانی می باشد.
21742,کامران برادران رزاز,کامران برادران رزاز متولد سال 1368 ، مترجم و نویسنده ی ایرانی می باشد.
15576,ابراهیم پورداود,ابراهیم پورداوود زادهٔ ۲۰ بهمن ۱۲۶۴در رشت و درگذشته ی ۲۶ آبان ۱۳۴۷در تهران، ایران‌شناس معاصر، اوستاشناس، نخستین مترجم فارسی اوستا و استاد فرهنگ ایران باستان و زبان اوستایی در دانشگاه تهران بود. در پنج یا شش سالگی به مکتب میرزا محمدعلی رفت که محل آن اکنون آرامگاه پدر و برادران و خود اوست. سپس تحصیلات مقدماتی فارسی و عربی را در مدرسه حاجی حسن رشت به مدیریت سید عبدالرحیم خلخالی انجام داد. زمانی که در مدرسهٔ حاجی‌میرزاحسن در سلک طلاب درس می‌آموخت، به مرثیه‌گویی پرداخت و دوستانش به وی تخلص «لسان» دادند. در ۱۲۸۴ ش، در ۲۰ سالگی، به همراه برادر و استادش عبدالرحیم خلخالی به تهران رفت و به آموختن طب قدیم پرداخت و از محضر محمدحسین‌خان سلطان‌الفلاسفه بهره برد. در سال ۱۲۸۷ از راه قم، سلطان‌آباد (اراک امروزی)، کرمانشاه، بغداد و حلب به لبنان رفت. در بیروت در مدرسهٔ لوئیک به فراگرفتن زبان و ادبیات فرانسه پرداخت و در همان‌جا نام پورداوود را بر خود نهاد. پس از دو سال و نیم اقامت در بیروت برای دیدار خانواده به رشت بازگشت و پس از مدتی در شهریور ۱۲۸۹ راهی فرانسه شد. در همان‌جا بود که با سید محمدعلی جمالزاده آشنا شد. سپس به ایران بازگشت و پس از اقامتی کوتاه در رشت، در رمضان ۱۳۲۸، از راه باکو و وین به فرانسه رهسپار شد و نخست در دبیرستان شهر بووه نام‌نویسی و خود را برای ورود به دانشکده حقوق آماده کرد، آنگاه در رشته حقوق دانشگاه پاریس به تحصیل پرداخت و از محضر درس شارل ژید و پلانول استفاده کرد.
4542,سید علی شجاعی,"سید علی شجاعی مهندس صنایع، تحلیل سیستم‌ها و قائم مقام انتشارات کتاب نیستان است. او در کارنامه‌ خود بیش از صد اثر چاپ شده در حوزه پوستر، جلد کتاب و نشانه و همچنین صدها یادداشت و تحلیل و گفتگو با رسانه‌ها در حوزه مدیریت فرهنگی،‌ صنعت نشر و کتاب دارد. علی شجاعی مدرس فلسفه اسلامی، فلسفه غرب، منطق و کلام است و تألیفات متعددی دارد که برخی از آن‌ها به‌شرح زیر است: •    انتشار داستان کوتاه Take Me Into Your Dreams, Maria در مجله Grey Sparrow. آمریکا •    انتشار داستان کوتاه Elegy Ceremony Like Missing Of Yunes در مجله Apple Valley Review. کانادا •    انتشار داستان کوتاه What Others Call Life در مجله Compose Journal. آمریکا و کتاب‌ها:ستاره‌هایی که خیلی دور نیستند. (مجموعه داستان)عاشقی به وقت کتیبه‌ها. (مجموعه داستان).اگر آدم‌برفی‌ها آب نشوند. (داستان کودک و نوجوان)ماجرای باورنکردنی خرگوشی(داستان کودک و نوجوان. ترجمه)فصل شیدایی لیلاها. (رمان)فرشته‌ها قصه ندارند بانو (مجموعه داستان)نیم‌من بوق (داستان کودک و نوجوان)حاء. سین. نون (رمان)مرا به خواب‌هایت ببر ماریه! (مجموعه داستان)احتیاط!‌ خطر حمله موش‌ها… و دیگران (داستان کودک و نوجوان)کتاب گویای فصل شیدایی لیلاهاتو را معراجی بر نیبه بلندای آن ردا (رمان)به جان می خوانمتچرا بادبادک ها همه‌چیز را فراموش می‌کنند؟!(داستان کودک و نوجوان)هیچ طوفانی راهش را عوض نمی‌کند (داستان کودک و نوجوان)شاید دیگران از آسمان می‌آید(داستان کودک و نوجوان)چهل عاشقانه سرگرداندیوارها بختد!(داستان کودک و نوجوان)هزار و چند شب لیالی (مجموعه داستان)"
30692,بزرگمهر گلبیدی,بزرگمهر گلبیدی متولد سال 1344، نویسنده ایرانی می باشد.
5957,شیرعلی خرامین,شیرعلی خرامین متولد سال 1344، دانشیار روانشناسی بالینی، گروه بیهوشی و اعصاب و روان، دانشکده پزشکی، مرکز تحقیقات عوامل اجتماعی موثر بر سلامت دانشگاه علوم پزشکی یاسوج می باشد.
40563,حمیدرضا آزادی,حمیدرضا آزادی مترجم ایرانی متولد سال 1367 می باشد.
26382,نرجس عمرانیان,سیده نرجس عمرانیان متولد سال 1361 ، نویسنده ی ایرانی است.
30088,مریم مدنی,
51525,تقی قیصری,تقی قیصری، متولد 1340، نویسنده، مترجم، ویراستار، مدرس، مدیر و مشاور حوزه‌های مختلف آموزشی و صنعتی‌ست. قیصری کارشناس ارشد مهندسی مکانیک است و در سوابق او، تدریس دوره‌های آموزشی IT بیزینس در مؤسسه‌ی NCC انگلستان،‌ سازمان مدیریت صنعتی، و مؤسسه‌ی آموزش‌های بازرگانی، مشاوره‌ی برون‌سپاری دارایی‌های فیزیکی (شرکت گاز و شرکت‌های تابعه‌ی وزارت نیرو)، مشاوره برنامه‌ریزی استراتژیک برای تشکل‌ها و شرکت‌های خصوصی، مشاور توسعه‌ی خوشه‌های کسب‌وکار تحت اعتبار UNIDO، ویراستار و مؤلف هم‌کار کتاب «بایسته‌های شرکت در مناقصه‌های بین‌المللی»، ویراستاری کتاب «مسائل کاربردی در ریاضیات عالی»، تألیف کتاب «شیوه‌های جایگزین حل اختلاف در قراردادهای مهندسی»، به‌همراه ایلدار آقا‌قلی‌زاده، تألیف کتاب «سیستم‌های اندازه‌گیری مکانیکی»، به همراه دکتر رضا ابرکانی، ترجمه‌ی کتاب «ترمودینامیک کلاسیک»، زونتاگ،‌ ون‌وایلن، ترجمه‌ی کتاب «پدیده‌ی ولتاژ» و عضویت یا ریاست کمیسیون بیش از ۲۰۰ استاندارد ملی در حوزه‌ی مدیریت و مهندسی، دیده می‌شود.قیصری، علاوه بر فعالیت در حوزه‌ی صنعت، به داستان‌نویسی هم پرداخته و مجموعه داستان کوتاه «کافه مستشار» ماحصل سال‌ها فعالیت او در نوشتن داستان کوتاه فارسی‌ست.
28345,مریم ولی پور,مریم ولی پور نویسنده ایرانی متولد سال 1346 می باشد.
17625,سعید رفیعی خضری,
44422,نیکو قاسمی,نیکو قاسمی مترجم ایرانی متولد سال 1366 می باشد.
10787,محمدرضا یگانه دوست,
46623,علی موسوی,علی موسوی مترجم ایرانی متولد سال 1346 می باشد.
512,یحیی خوئی,
32756,فریبا رفوئیان,
21628,بهروز قیاسی,
44052,حمیرا حسینی,
23315,روشنک آرامش,روشنک آرامش نویسنده و شاعر ایرانی می باشد.
66922,فاطمه توکلی,
6527,ناهید مومن خانی,
56067,سرور مهدوی میلانی,
2209,محمدرضا عرفانی,محمدرضا عرفانی نویسنده و مترجم ایرانی متولد سال 1344 می باشد.
20776,محمد ضیمران,محمد ضیمران (زادهٔ ۱۳۲۶ در اصفهان) فیلسوف ایرانی و عضو گروه فلسفهٔ هنر در فرهنگستان هنر ایران است. نام خانوادگی او گاهی به‌اشتباه «ضمیران» نوشته می‌شود.
19582,شهاب شعری مقدم,شهاب شعري مقدم متولد سال 1360، نویسنده ایرانی است.
28053,محمدمهدی مقیمی زاده,محمدمهدی مقیمی زاده متولد سال 1360، نویسنده و مترجم ایرانی می باشد.
9964,فرهاد فرید حسینی,
9450,محمد قائدی,
51783,نوشین دانشگر,نوشین دانشگر مترجم ایرانی متولد سال 1344 می باشد.
21705,حسن پارسائی,حسن پارسایی سال 1336 در سنندج متولد شد. دوران دبستان، راهنمایی و دبیرستان را در همانجا گذراند. او از همان سال­های دوران کودکی به داستان­های کوتاه بسیار علاقه داشت و داستان­­هایی را که در مجله کیهان بچه ­ها چاپ می­شد، میخواند. همزمان مجذوب سینما شد و بیشتر وقت خود را با رفتن به سینما و خواندن داستان­های کوتاه می­گذراند. در دوران راهنمایی شروع به سرودن شعر کرد. در سال­های آخر دبیرستان به طور جدی به نقد و بررسی فیلم­ها، اجرای نمایش­ها و هنرهای تجسمی پرداخت. اولین داستان کوتاهش را در سال 1352، وقتی هنوز شعر می­سرود، نوشت. در سال 1354 وارد دانشگاه تهران شد و در رشته زبان و ادبیات انگلیسی به تحصیل پرداخت. بعد از انقلاب اسلامی نوشتن نمایشنامه و رمان را آغاز کرد و در پی آن سرودن شعر را کنار گذاشت. اما به طور جدّی به نقد و بررسی داستان­های کوتاه، رمان، نمایشنامه و نمایش ادامه داد. تاکنون بیش از 350 مقاله و نقد درباره داستان کوتاه، رمان، نمایشنامه و نمایش در روزنامه ­ها و مجلات چاپ کرده است. او هم­ اکنون عضو «انجمن نویسندگان کودک و نوجوان» و «خانه تئاتر» است و به تدریس زبان ­انگلیسی، زبان تخصصی سینما، زیبایی­ شناسی در هنر، روان­شناسی شخصیت و نوشتن نقد نمایش، نمایشنامه و رمان اشتغال دارد.
68402,مهدی مهدوی,مهدی مهدوی مترجم ایرانی متولد سال 1362 می باشد.
45921,عنایت الله شهیدی,عنایت الله شهیدی (زاده ۱۳۰۴ خورشیدی در روستای برغان از توابع شهرستان ساوجبلاغ – درگذشته ۱۸ مرداد ۱۳۸۲) استاد فلسفه و تعزیه پژوه بود. از دهه چهل هجری شمسی به مطالعه جدی درباره هنر تعزیه پرداخت. تحقیق او با نام «پژوهشی در تعزیه و تعزیه خوانی» با عنوان برترین پژوهش فرهنگی سال ۱۳۷۹ کشور برنده جایزه شد و نمایندگی یونسکو در ایران آن را چاپ کرد.
56192,زهرا باقری .,
50276,مرتضی نقی پور,مرتضی نقی‌ پورمتولد 1337 ، عضو هیئت علمی  دانشگاه صنعتی نوشیروانی بابل و دارای مدرک دكتري تخصصي مهندسي عمران 1375 انگلستان است.
36005,حسن محسنی,دکتر حسن محسنی متولد سال 1358، وکیل پایه یک دادگستری، دارای کارشناسی حقوق قضایی از دانشگاه تهران (1382)، کارشناسی ارشد حقوق خصوصی از دانشگاه تهران (1384)، و دکتری حقوق خصوصی از دانشگاه تهران (1388) می باشد.
3914,سارا سمیعی,سارا سمیعی متولد سال 1342، کارشناس ارشد زبان و ادبیات فرانسه دانشگاه فردوسی مشهد، مترجم آزاد می باشد.
47206,امیر راسخی نژاد,امیر راسخی نژاد متولد 1360است.
48353,سجاد حج فروش,سجاد حج فروش متولد 1363 است.
48352,محمدهادی موذن جامی,محمدهادی مؤذن جامی متولد 1342 است.
22492,افسانه صفوی,
19517,ضیاء الدین دهشیری,
25021,حسن شکاری,حسن شکاری متولد سال 1336، نویسنده ایرانی است.
16519,شیوا مسعودی,شیوا مسعودی متولد سال 1353 ، مدرس تئاتر عروسکی ، کارگردان تئاتر ، عروسک گردان ، نویسنده و... می باشد. او در سال 1377 مدرک کارشناسی تئاتر خود را از دانشگاه تهران و در سال 1381 کارشناسی ارشد تصویرسازی از دانشگاه هنر اخذ نمود.
56624,علیرضا مسعود,
5902,آرمان آیت اللهی,
20618,اسماعیل دولتشاهی,
555,سعدالله علیزاده,
9200,فرید مستوفی,
3034,محمد رضایی,محمد رضایی متولد سال 1351، نویسنده و مترجم ایرانی است.
47556,رضا نائینی,رضا نائینی متولد 1334 است.
18681,مریم سلطانی,مریم سلطانی متولد سال 1361، نویسنده ایرانی است.
33870,میترا مهرآبادی,
7962,سحر صادقی,
32582,محمد مساح,محمد مساح نویسنده و تحلیلگر اقتصادی بازار ارز متولد سال 1355 می باشد.
4232,جواد شافعی مقدم,
52619,فائزه توتونیان,
24613,نهاله مشتاق,"دکتر نهاله مشتاق(PhD) روان‌شناس بالینی و روانکاو، در تهران به کار بالینی مشغول است. وی یکی از بنیان­‌گذاران و مدیر موسسۀ خدمات روان­‌شناختی هم‌­آوا در تهران است. او فارغ التحصیل دانشگاه علوم پزشکی ایران است و مدرک روانکاوی خود را از انستیتوی روانکاوی شیکاگو دریافت کرده است.دکتر مشتاق یکی از سردبیران مجلۀ گفتمان روانکاوی است. وی عضو انجمن روانکاوی آمریکا (ApsaA) است.تخصص دکتر مشتاق روان‌درمانی تحلیلی با بزرگسالان است. وی در موسسۀ هم‌آوا به ارایۀ دروسی چون نظریه‌­های روانکاوی، آسیب‌­شناسی از منظر روانکاوی، نظریات معاصر در زمینۀ تعبیر رویا و دیگر موضوعات مربوط به ابعاد نظری و تکنیک روان­‌درمانی تحلیلی مشغول است و استاد ناظر کار بالینی بسیاری از دانشجویان است.دکتر مشتاق ارائه‌های متعددی در حوزۀ روانکاوی، تفاوت‌های جنسیتی، روابط ابژه­ مجازی و روایت‌شناسی را در کارنامۀ خود دارد و دربارۀ موضوعات مربوط به رابطۀ مادر-کودک مطالب متعددی را به رشتۀ تحریر درآورده‌است.او مترجم و ویراستار نسخۀ فارسی کتاب “بیمار و روانکاو” سندلر، در و هولدر، “وینیکات” آدام فیلیپس و “جنون چیست؟” درین لیدر است و مقالات وی در مجلات معتبر روانکاوی از قبیلJournal of American Psychanalytic Association, Psychoanalytic Review, Modern Psychoanalysis, International Forum of Psychoanalysis and Psychoanalytic Discourseبه چاپ رسیده‌­اند."
27560,حجت اله جوانی,
8908,محمد شریعتی,محمد شریعتی متولد سال 1327 نویسنده و اقتباس کننده ایرانی می باشد.
19189,آذرمیدخت معبودی,
44523,آیدا‏‫ محمدی ترکان,آیدا‏‫ محمدی ترکان مترجم ایرانی متولد سال 1364 می باشد.
4225,رضا صفریان,رضا صفریان متولد سال 1334، شاعر، نویسنده و مترجم ایرانی است.
